StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,worker_id,Timer0_First Click,Timer0_Last Click,Timer0_Page Submit,Timer0_Click Count,CQ1,CQ2_1,CQ2_2,CQ2_3,CQ2_4,CQ3,CQ4,CQ5,Timer1_First Click,Timer1_Last Click,Timer1_Page Submit,Timer1_Click Count,Timer2_First Click,Timer2_Last Click,Timer2_Page Submit,Timer2_Click Count,TQ1,TQ2,TQ3,TQ4,TQ5,TQ6,TQ7,TQ8,TQ9,TQ10,TQ11,TQ12,TQ13,TQ14,TQ15,TQ16,SQ1,TQ17,TQ18,TQ19,TQ20,TQ21,TQ22,TQ23,TQ24,TQ25,TQ26,TQ27,TQ28,TQ29,TQ30,TQ31,TQ32,TQ33,SQ2,TQ34,TQ35,TQ36,TQ37,TQ38,TQ39,TQ40,TQ41,TQ42,TQ43,TQ44,TQ45,TQ46,TQ47,TQ48,mTurkCode
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Please provide us your Amazon Mechanical Turk (AMT) Worker ID for payment:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,What portion of your friends own pets?,Please rank your preferences to work with the following media: - Audio,Please rank your preferences to work with the following media: - Text,Please rank your preferences to work with the following media: - Images,Please rank your preferences to work with the following media: - Other,"Have your ever lived with any dogs in your household? If not, have you ever planned to own a dog?","On average, how many tasks on Amazon Mechanical Turk do you complete every week?",Do you use Linkedin? (no need to provide any links),Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,mTurkCode
"{""ImportId"":""startDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""endDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID208_TEXT""}","{""ImportId"":""QID212_FIRST_CLICK""}","{""ImportId"":""QID212_LAST_CLICK""}","{""ImportId"":""QID212_PAGE_SUBMIT""}","{""ImportId"":""QID212_CLICK_COUNT""}","{""ImportId"":""QID154""}","{""ImportId"":""QID155_1""}","{""ImportId"":""QID155_2""}","{""ImportId"":""QID155_3""}","{""ImportId"":""QID155_4""}","{""ImportId"":""QID156""}","{""ImportId"":""QID157""}","{""ImportId"":""QID158""}","{""ImportId"":""QID213_FIRST_CLICK""}","{""ImportId"":""QID213_LAST_CLICK""}","{""ImportId"":""QID213_PAGE_SUBMIT""}","{""ImportId"":""QID213_CLICK_COUNT""}","{""ImportId"":""QID47_FIRST_CLICK""}","{""ImportId"":""QID47_LAST_CLICK""}","{""ImportId"":""QID47_PAGE_SUBMIT""}","{""ImportId"":""QID47_CLICK_COUNT""}","{""ImportId"":""QID45""}","{""ImportId"":""QID160""}","{""ImportId"":""QID159""}","{""ImportId"":""QID161""}","{""ImportId"":""QID162""}","{""ImportId"":""QID163""}","{""ImportId"":""QID164""}","{""ImportId"":""QID165""}","{""ImportId"":""QID166""}","{""ImportId"":""QID167""}","{""ImportId"":""QID168""}","{""ImportId"":""QID169""}","{""ImportId"":""QID170""}","{""ImportId"":""QID171""}","{""ImportId"":""QID172""}","{""ImportId"":""QID173""}","{""ImportId"":""QID174""}","{""ImportId"":""QID175""}","{""ImportId"":""QID176""}","{""ImportId"":""QID177""}","{""ImportId"":""QID178""}","{""ImportId"":""QID179""}","{""ImportId"":""QID180""}","{""ImportId"":""QID181""}","{""ImportId"":""QID182""}","{""ImportId"":""QID183""}","{""ImportId"":""QID184""}","{""ImportId"":""QID185""}","{""ImportId"":""QID186""}","{""ImportId"":""QID187""}","{""ImportId"":""QID188""}","{""ImportId"":""QID189""}","{""ImportId"":""QID190""}","{""ImportId"":""QID191""}","{""ImportId"":""QID192""}","{""ImportId"":""QID193""}","{""ImportId"":""QID194""}","{""ImportId"":""QID195""}","{""ImportId"":""QID196""}","{""ImportId"":""QID197""}","{""ImportId"":""QID198""}","{""ImportId"":""QID199""}","{""ImportId"":""QID200""}","{""ImportId"":""QID201""}","{""ImportId"":""QID202""}","{""ImportId"":""QID203""}","{""ImportId"":""QID204""}","{""ImportId"":""QID205""}","{""ImportId"":""QID206""}","{""ImportId"":""QID207""}","{""ImportId"":""mTurkCode""}"
2017-11-18 02:33:02,2017-11-18 02:36:06,IP Address,67.8.47.48,100,183,True,2017-11-18 02:36:07,R_3PZciXPQDyyuIjI,,,,,28.491500854492,-81.333099365234,anonymous,EN,A1WKF2VH7TV0H2,1.82,15.421,15.819,17,around half,3,1,2,4,No,41 or more,No,1.819,15.42,15.818,17,2.264,151.006,151.075,332,Boston Bull,Shih Tzu,Shih Tzu,Saluki,Bloodhound,Golden retriever,Yorkshire Terrier,Saluki,Golden retriever,Shih Tzu,Shih Tzu,Bloodhound,Shih Tzu,Irish Wolfhound,Cocker Spaniel,Shih Tzu,Not A Dog,Yorkshire Terrier,Golden retriever,Golden retriever,Yorkshire Terrier,Yorkshire Terrier,Bloodhound,Cocker Spaniel,Boston Bull,Boston Bull,Cocker Spaniel,Saluki,Irish Wolfhound,Golden retriever,Shih Tzu,Golden retriever,Cocker Spaniel,Boston Bull,Not A Dog,Shih Tzu,Boston Bull,Golden retriever,Bloodhound,Yorkshire Terrier,Bloodhound,Cocker Spaniel,Boston Bull,Shih Tzu,Bloodhound,Boston Bull,Irish Wolfhound,Shih Tzu,Yorkshire Terrier,Bloodhound,109465511
2017-11-18 02:35:59,2017-11-18 02:37:21,IP Address,70.171.255.54,100,81,True,2017-11-18 02:37:22,R_2sSEUfMbyn79uq1,,,,,33.367294311523,-111.93569946289,anonymous,EN,A1F87RE7NW5GSP,1.836,6.138,7.629,6,around half,1,4,3,2,Yes,21 to 30,Yes,1.835,6.137,7.628,6,1.986,63.188,63.454,62,Boston Bull,Cocker Spaniel,Golden retriever,Golden retriever,Golden retriever,Golden retriever,Bloodhound,Irish Wolfhound,Not A Dog,Saluki,Golden retriever,Saluki,Saluki,Bloodhound,Golden retriever,Bloodhound,Saluki,Boston Bull,Cocker Spaniel,Bloodhound,Irish Wolfhound,Cocker Spaniel,Bloodhound,Irish Wolfhound,Cocker Spaniel,Golden retriever,Saluki,Cocker Spaniel,Bloodhound,Bloodhound,Bloodhound,Saluki,Golden retriever,Golden retriever,Bloodhound,Not A Dog,Golden retriever,Cocker Spaniel,Not A Dog,Cocker Spaniel,Saluki,Yorkshire Terrier,Cocker Spaniel,Cocker Spaniel,Golden retriever,Cocker Spaniel,Bloodhound,Not A Dog,Not A Dog,Golden retriever,446563807
2017-11-18 02:34:58,2017-11-18 02:38:03,IP Address,150.242.20.228,100,184,True,2017-11-18 02:38:03,R_r2yMI1gZUO3Anf3,,,,,8.5068969726562,76.956909179688,anonymous,EN,A2NVXYZX2IEYVJ,2.494,27.438,28.763,4,a lot less than half,1,2,3,4,Yes,11 to 20,Yes,2.494,27.438,28.762,4,1.883,133.07,134.758,58,Shih Tzu,Yorkshire Terrier,Boston Bull,Cocker Spaniel,Cocker Spaniel,Golden retriever,Golden retriever,Bloodhound,Bloodhound,Irish Wolfhound,Bloodhound,Golden retriever,Golden retriever,Bloodhound,Irish Wolfhound,Boston Bull,Bloodhound,Shih Tzu,Saluki,Saluki,Yorkshire Terrier,Irish Wolfhound,Shih Tzu,Golden retriever,Bloodhound,Yorkshire Terrier,Yorkshire Terrier,Cocker Spaniel,Bloodhound,Saluki,Saluki,Yorkshire Terrier,Boston Bull,Cocker Spaniel,Not A Dog,Boston Bull,Cocker Spaniel,Irish Wolfhound,Golden retriever,Yorkshire Terrier,Boston Bull,Yorkshire Terrier,Shih Tzu,Yorkshire Terrier,Golden retriever,Cocker Spaniel,Bloodhound,Golden retriever,Shih Tzu,Saluki,914728389
2017-11-18 02:33:45,2017-11-18 02:38:10,IP Address,157.50.21.164,100,265,True,2017-11-18 02:38:11,R_3nNoFsWqPPLWNjm,,,,,13.083297729492,80.283294677734,anonymous,EN,A35F2841BY4XB4,15.257,31.063,32.138,4,around half,1,3,2,4,Maybe,11 to 20,No,15.257,31.063,32.138,4,1.679,191.434,193.101,50,Cocker Spaniel,Golden retriever,Saluki,Golden retriever,Bloodhound,Bloodhound,Saluki,Golden retriever,Golden retriever,Golden retriever,Golden retriever,Cocker Spaniel,Cocker Spaniel,Golden retriever,Golden retriever,Bloodhound,Saluki,Golden retriever,Cocker Spaniel,Cocker Spaniel,Golden retriever,Yorkshire Terrier,Cocker Spaniel,Golden retriever,Bloodhound,Golden retriever,Bloodhound,Bloodhound,Cocker Spaniel,Boston Bull,Saluki,Golden retriever,Cocker Spaniel,Cocker Spaniel,Boston Bull,Cocker Spaniel,Bloodhound,Boston Bull,Saluki,Bloodhound,Golden retriever,Bloodhound,Bloodhound,Golden retriever,Bloodhound,Bloodhound,Bloodhound,Bloodhound,Saluki,Golden retriever,701186378
2017-11-18 02:36:27,2017-11-18 02:39:56,IP Address,182.77.105.107,100,209,True,2017-11-18 02:39:57,R_By6k7a2xsIzwAY9,,,,,28.600006103516,77.200012207031,anonymous,EN,A1YGSIQI52QT9L,1.548,24.772,25.65,6,around half,1,4,2,3,Yes,41 or more,Yes,1.548,24.772,25.65,6,0.078,161.392,161.864,86,Boston Bull,Shih Tzu,Yorkshire Terrier,Boston Bull,Bloodhound,Boston Bull,Boston Bull,Yorkshire Terrier,Cocker Spaniel,Yorkshire Terrier,Cocker Spaniel,Yorkshire Terrier,Cocker Spaniel,Yorkshire Terrier,Boston Bull,Boston Bull,Boston Bull,Golden retriever,Cocker Spaniel,Boston Bull,Boston Bull,Golden retriever,Cocker Spaniel,Golden retriever,Cocker Spaniel,Cocker Spaniel,Cocker Spaniel,Cocker Spaniel,Boston Bull,Golden retriever,Boston Bull,Cocker Spaniel,Boston Bull,Cocker Spaniel,Boston Bull,Cocker Spaniel,Boston Bull,Boston Bull,Cocker Spaniel,Boston Bull,Cocker Spaniel,Boston Bull,Cocker Spaniel,Boston Bull,Cocker Spaniel,Boston Bull,Cocker Spaniel,Cocker Spaniel,Cocker Spaniel,Boston Bull,721720427
2017-11-18 02:35:39,2017-11-18 02:40:00,IP Address,176.25.162.174,100,261,True,2017-11-18 02:40:01,R_2xDiOCjrUqj9d10,,,,,53.25,-1.4167022705078,anonymous,EN,A1Y86N86PAKVHF,8.357,29.795,30.832,4,around half,3,1,2,4,No,41 or more,No,8.357,29.794,30.832,4,10.821,217.877,218.458,55,Boston Bull,Yorkshire Terrier,Shih Tzu,Cocker Spaniel,Irish Wolfhound,Golden retriever,Golden retriever,Yorkshire Terrier,Saluki,Shih Tzu,Yorkshire Terrier,Bloodhound,Shih Tzu,Irish Wolfhound,Saluki,Yorkshire Terrier,Not A Dog,Cocker Spaniel,Golden retriever,Golden retriever,Irish Wolfhound,Yorkshire Terrier,Bloodhound,Cocker Spaniel,Saluki,Boston Bull,Saluki,Cocker Spaniel,Irish Wolfhound,Golden retriever,Yorkshire Terrier,Saluki,Cocker Spaniel,Boston Bull,Not A Dog,Yorkshire Terrier,Boston Bull,Golden retriever,Bloodhound,Golden retriever,Bloodhound,Saluki,Boston Bull,Shih Tzu,Bloodhound,Boston Bull,Irish Wolfhound,Shih Tzu,Irish Wolfhound,Bloodhound,675827384
2017-11-18 02:39:21,2017-11-18 02:41:05,IP Address,45.125.116.138,100,104,True,2017-11-18 02:41:06,R_1K7uygT9zK4NDGl,,,,,8.8805999755859,76.591705322266,anonymous,EN,A2E9B1XBM51XSQ,0.829,14.509,15.512,5,around half,2,3,1,4,Yes,21 to 30,No,0.829,14.509,15.512,5,0.857,68.664,70.378,53,Yorkshire Terrier,Bloodhound,Shih Tzu,Boston Bull,Cocker Spaniel,Boston Bull,Golden retriever,Golden retriever,Yorkshire Terrier,Shih Tzu,Shih Tzu,Shih Tzu,Cocker Spaniel,Golden retriever,Cocker Spaniel,Yorkshire Terrier,Bloodhound,Cocker Spaniel,Boston Bull,Yorkshire Terrier,Boston Bull,Golden retriever,Golden retriever,Golden retriever,Golden retriever,Saluki,Bloodhound,Cocker Spaniel,Bloodhound,Saluki,Cocker Spaniel,Boston Bull,Cocker Spaniel,Cocker Spaniel,Cocker Spaniel,Bloodhound,Golden retriever,Golden retriever,Golden retriever,Boston Bull,Boston Bull,Cocker Spaniel,Yorkshire Terrier,Yorkshire Terrier,Golden retriever,Cocker Spaniel,Golden retriever,Cocker Spaniel,Yorkshire Terrier,Cocker Spaniel,146862130
2017-11-18 02:39:00,2017-11-18 02:42:06,IP Address,150.242.20.158,100,186,True,2017-11-18 02:42:07,R_1Dp5bS4g0qLaV17,,,,,8.5068969726562,76.956909179688,anonymous,EN,A241K3CXIR4129,1.797,22.973,24.26,5,around half,2,1,3,4,Yes,0 to 10,Yes,1.798,22.973,24.26,5,2.181,132.92,136.053,52,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Shih Tzu,Yorkshire Terrier,Boston Bull,Boston Bull,Boston Bull,Cocker Spaniel,Yorkshire Terrier,Yorkshire Terrier,Boston Bull,Boston Bull,Yorkshire Terrier,Shih Tzu,Yorkshire Terrier,Yorkshire Terrier,Boston Bull,Yorkshire Terrier,Boston Bull,Shih Tzu,Shih Tzu,Boston Bull,Bloodhound,Shih Tzu,809010138
